F,0.026290047652831185,N,Married,Y,BlueCollar,Owner,South,no,2
M,0.01863662017374889,N,Married,Y,BlueCollar,Owner,South,no,2
M,0.054506858880125963,Y,Married,Y,Professional,Owner,West,yes,0
M,0.0024747376162819025,N,Single,Y,Others,Renter,Midwest,no,2
F,0.18728075910762973,Y,Married,Y,Professional,Owner,West,yes,1
M,0.05283722389567023,Y,Married,N,Sales/Service,Owner,South,yes,1
F,0.011089445831860513,Y,Married,Y,Sales/Service,Owner,Midwest,yes,3
M,0.030387696887213295,N,Married,Y,BlueCollar,Owner,Northeast,yes,0
F,0.03289655156543788,Y,Married,Y,Professional,Owner,South,yes,3
M,0.04504092496657579,Y,Married,Y,Professional,Owner,West,yes,0
M,0.025048826918341864,N,Married,Y,BlueCollar,Owner,South,yes,3
M,0.018383593635176956,Y,Married,Y,Professional,Owner,Midwest,yes,1
M,0.017046524967136066,Y,Married,Y,Sales/Service,Owner,South,yes,3
F,0.03036758683017377,Y,Married,Y,Professional,Owner,Midwest,no,3
F,0.05564102607714119,Y,Married,N,Professional,Owner,South,yes,1
F,0.14957480235865958,Y,Married,N,Others,Renter,Northeast,no,2
F,0.0181842939654121,Y,Married,N,Retired,Owner,West,yes,2
M,0.011522962633613071,Y,Married,N,Retired,Owner,South,yes,2
M,0.1719367855864718,Y,Married,Y,Professional,Owner,West,yes,0
F,0.019703653797264013,N,Married,Y,Professional,Owner,Northeast,yes,1
M,0.029225815830496837,N,Married,N,Professional,Owner,Northeast,no,3
M,0.04612056489450375,Y,Married,Y,Professional,Owner,Midwest,yes,0
M,0.016596199759499726,Y,Single,N,Others,Owner,South,yes,3
F,0.023510857779975768,N,Married,N,Sales/Service,Owner,West,no,0
F,0.02711886214295769,Y,Married,Y,Sales/Service,Owner,West,no,1
M,0.033633820273518786,Y,Married,Y,Sales/Service,Owner,South,yes,0
F,0.021247325787626392,Y,Married,Y,Professional,Owner,Midwest,yes,1
F,0.03439720204074058,Y,Married,Y,Sales/Service,Owner,South,yes,0
M,0.020601802961661128,Y,Married,Y,BlueCollar,Owner,Midwest,no,2
M,0.030698052095853138,Y,Married,N,BlueCollar,Owner,South,no,3
M,0.01645112720871708,N,Married,Y,BlueCollar,Owner,Midwest,no,3
M,0.014963483237967309,Y,Married,Y,BlueCollar,Owner,South,no,3
M,0.0032392199338889377,N,Married,Y,BlueCollar,Owner,South,no,3
M,0.012535268887970873,Y,Married,Y,BlueCollar,Renter,South,yes,3
M,0.1397733006276439,Y,Married,N,Professional,Owner,South,no,1
F,0.003011305954107649,Y,Married,N,Professional,Owner,Midwest,yes,2
M,0.01909354868369672,Y,Married,N,Retired,Owner,Midwest,no,1
M,0.029849627798862213,Y,Married,N,Professional,Owner,South,yes,0
F,0.017102753086818717,N,Single,Y,BlueCollar,Renter,Midwest,no,2
